code,year,month,day,value
A_0_0_0,2005,1,5,4.7
A_0_0_0,2005,1,6,0
A_0_0_0,2005,1,7,0
A_0_0_0,2005,1,8,0.4
A_0_0_0,2005,1,9,1.1
A_0_0_0,2005,1,10,3.7
A_0_0_0,2005,1,11,0.8
A_0_0_0,2005,1,12,0
A_0_0_0,2005,1,13,0.4
A_0_0_0,2005,1,14,0
A_0_0_0,2005,1,15,0
A_0_0_0,2005,1,16,0
A_0_0_0,2005,1,17,8.8
A_0_0_0,2005,1,18,4.5
A_0_0_0,2005,1,19,0.1
A_0_0_0,2005,1,20,3.9
A_0_0_0,2005,1,21,2
A_0_0_0,2005,1,22,0.1
A_0_0_0,2005,1,23,1.7
A_0_0_0,2005,1,24,0.6
A_0_0_0,2005,1,25,0
A_0_0_0,2005,1,26,1.2
A_0_0_0,2005,1,27,1.1
A_0_0_0,2005,1,28,0
A_0_0_0,2005,1,29,0.2
A_0_0_0,2005,1,30,0.8
A_0_0_0,2005,1,31,4.2
A_0_0_0,2005,2,1,1.7
A_0_0_0,2005,2,2,4
A_0_0_0,2005,2,3,0.6
A_0_0_0,2005,2,4,0
A_0_0_0,2005,2,5,0
A_0_0_0,2005,2,6,0
A_0_0_0,2005,2,7,0
A_0_0_0,2005,2,8,0.1
A_0_0_0,2005,2,9,12
A_0_0_0,2005,2,10,2.1
A_0_0_0,2005,2,11,20.8
A_0_0_0,2005,2,12,8.1
A_0_0_0,2005,2,13,5.5
A_0_0_0,2005,2,14,3.5
A_0_0_0,2005,2,15,0.2
A_0_0_0,2005,2,16,0
A_0_0_0,2005,2,17,0
A_0_0_0,2005,2,18,5.3
A_0_0_0,2005,2,19,6.5
A_0_0_0,2005,2,20,1.1
A_0_0_0,2005,2,21,0.1
A_0_0_0,2005,2,22,0.3
A_0_0_0,2005,2,23,1.4
A_0_0_0,2005,2,24,0.5
A_0_0_0,2005,2,25,0
A_0_0_0,2005,2,26,0.3
A_0_0_0,2005,2,27,0.2
A_0_0_0,2005,2,28,0.1
A_0_0_0,2005,3,1,2.3
A_0_0_0,2005,3,2,14.1
A_0_0_0,2005,3,3,0
A_0_0_0,2005,3,4,5
A_0_0_0,2005,3,5,0
A_0_0_0,2005,3,6,2.4
A_0_0_0,2005,3,7,1.2
A_0_0_0,2005,3,8,0.4
A_0_0_0,2005,3,9,0.3
A_0_0_0,2005,3,10,0
A_0_0_0,2005,3,11,8.8
A_0_0_0,2005,3,12,3.6
A_0_0_0,2005,3,13,0.4
A_0_0_0,2005,3,14,0.2
A_0_0_0,2005,3,15,0
A_0_0_0,2005,3,16,0.6
A_0_0_0,2005,3,17,0.6
A_0_0_0,2005,3,18,0
A_0_0_0,2005,3,19,0
A_0_0_0,2005,3,20,0
A_0_0_0,2005,3,21,0
A_0_0_0,2005,3,22,1.3
A_0_0_0,2005,3,23,0
A_0_0_0,2005,3,24,9.4
A_0_0_0,2005,3,25,2.4
A_0_0_0,2005,3,26,0.4
A_0_0_0,2005,3,27,4.1
A_0_0_0,2005,3,28,0.1
A_0_0_0,2005,3,29,0
A_0_0_0,2005,3,30,0
A_0_0_0,2005,3,31,0
A_0_0_0,2005,4,1,0
A_0_0_0,2005,4,2,0
A_0_0_0,2005,4,3,1.1
A_0_0_0,2005,4,4,3.5
A_0_0_0,2005,4,5,0
A_0_0_0,2005,4,6,3
A_0_0_0,2005,4,7,4
A_0_0_0,2005,4,8,2.8
A_0_0_0,2005,4,9,7.4
A_0_0_0,2005,4,10,0.5
A_0_0_0,2005,4,11,0
A_0_0_0,2005,4,12,0.2
A_0_0_0,2005,4,13,11.6
A_0_0_0,2005,4,14,0.4
A_0_0_0,2005,4,15,3.6
A_0_0_0,2005,4,16,3.4
A_0_0_0,2005,4,17,0.1
A_0_0_0,2005,4,18,0.8
A_0_0_0,2005,4,19,18.7
A_0_0_0,2005,4,20,0.4
A_0_0_0,2005,4,21,0
A_0_0_0,2005,4,22,0
A_0_0_0,2005,4,23,0
A_0_0_0,2005,4,24,0
A_0_0_0,2005,4,25,0
A_0_0_0,2005,4,26,11.1
A_0_0_0,2005,4,27,0
A_0_0_0,2005,4,28,9.1
A_0_0_0,2005,4,29,0
A_0_0_0,2005,4,30,0
A_0_0_0,2005,5,1,0
A_0_0_0,2005,5,2,0.9
A_0_0_0,2005,5,3,0.6
A_0_0_0,2005,5,4,1.7
A_0_0_0,2005,5,5,2.3
A_0_0_0,2005,5,6,1.4
A_0_0_0,2005,5,7,6.2
A_0_0_0,2005,5,8,1.9
A_0_0_0,2005,5,9,1.7
A_0_0_0,2005,5,10,0.3
A_0_0_0,2005,5,11,0
A_0_0_0,2005,5,12,0
A_0_0_0,2005,5,13,0
A_0_0_0,2005,5,14,3.8
A_0_0_0,2005,5,15,0
A_0_0_0,2005,5,16,1.9
A_0_0_0,2005,5,17,0.7
A_0_0_0,2005,5,18,0
A_0_0_0,2005,5,19,5.9
A_0_0_0,2005,5,20,1.1
A_0_0_0,2005,5,21,4.1
A_0_0_0,2005,5,22,2.9
A_0_0_0,2005,5,23,0
A_0_0_0,2005,5,24,0
A_0_0_0,2005,5,25,0
A_0_0_0,2005,5,26,0
A_0_0_0,2005,5,27,0
A_0_0_0,2005,5,28,0
A_0_0_0,2005,5,29,6.4
A_0_0_0,2005,5,30,2.7
A_0_0_0,2005,5,31,0.4
A_0_0_0,2005,6,1,1.5
A_0_0_0,2005,6,2,0
A_0_0_0,2005,6,3,23.7
A_0_0_0,2005,6,4,3
A_0_0_0,2005,6,5,0.3
A_0_0_0,2005,6,6,0
A_0_0_0,2005,6,7,0
A_0_0_0,2005,6,8,0
A_0_0_0,2005,6,9,0
A_0_0_0,2005,6,10,0.2
A_0_0_0,2005,6,11,0.6
A_0_0_0,2005,6,12,8.1
A_0_0_0,2005,6,13,0.1
A_0_0_0,2005,6,14,0
A_0_0_0,2005,6,15,1.2
A_0_0_0,2005,6,16,0
A_0_0_0,2005,6,17,0
A_0_0_0,2005,6,18,0
A_0_0_0,2005,6,19,0
A_0_0_0,2005,6,20,0
A_0_0_0,2005,6,21,0
A_0_0_0,2005,6,22,0
A_0_0_0,2005,6,23,0
A_0_0_0,2005,6,24,7.1
A_0_0_0,2005,6,25,0
A_0_0_0,2005,6,26,0
A_0_0_0,2005,6,27,0
A_0_0_0,2005,6,28,0.8
A_0_0_0,2005,6,29,9.1
A_0_0_0,2005,6,30,16
A_0_0_0,2005,7,1,0
A_0_0_0,2005,7,2,0.7
A_0_0_0,2005,7,3,10.7
A_0_0_0,2005,7,4,18.9
A_0_0_0,2005,7,5,3.1
A_0_0_0,2005,7,6,3.7
A_0_0_0,2005,7,7,1.3
A_0_0_0,2005,7,8,12.4
A_0_0_0,2005,7,9,0.1
A_0_0_0,2005,7,10,0
A_0_0_0,2005,7,11,0
A_0_0_0,2005,7,12,0
A_0_0_0,2005,7,13,0
A_0_0_0,2005,7,14,0
A_0_0_0,2005,7,15,0
A_0_0_0,2005,7,16,0
A_0_0_0,2005,7,17,0
A_0_0_0,2005,7,18,5
A_0_0_0,2005,7,19,0
A_0_0_0,2005,7,20,0.7
A_0_0_0,2005,7,21,5.3
A_0_0_0,2005,7,22,0.9
A_0_0_0,2005,7,23,0
A_0_0_0,2005,7,24,6
A_0_0_0,2005,7,25,8.7
A_0_0_0,2005,7,26,4.6
A_0_0_0,2005,7,27,17.2
A_0_0_0,2005,7,28,0.1
A_0_0_0,2005,7,29,21.5
A_0_0_0,2005,7,30,24.4
A_0_0_0,2005,7,31,3.4
A_0_0_0,2005,8,1,0
A_0_0_0,2005,8,2,0
A_0_0_0,2005,8,3,0.8
A_0_0_0,2005,8,4,2.2
A_0_0_0,2005,8,5,6.4
A_0_0_0,2005,8,6,9.1
A_0_0_0,2005,8,7,7
A_0_0_0,2005,8,8,0
A_0_0_0,2005,8,9,0
A_0_0_0,2005,8,10,0
A_0_0_0,2005,8,11,11.6
A_0_0_0,2005,8,12,13.5
A_0_0_0,2005,8,13,8
A_0_0_0,2005,8,14,1.8
A_0_0_0,2005,8,15,0
A_0_0_0,2005,8,16,0
A_0_0_0,2005,8,17,0
A_0_0_0,2005,8,18,0
A_0_0_0,2005,8,19,0.5
A_0_0_0,2005,8,20,0
A_0_0_0,2005,8,21,0
A_0_0_0,2005,8,22,2.9
A_0_0_0,2005,8,23,1.7
A_0_0_0,2005,8,24,9.5
A_0_0_0,2005,8,25,12.7
A_0_0_0,2005,8,26,1.1
A_0_0_0,2005,8,27,0
A_0_0_0,2005,8,28,0
A_0_0_0,2005,8,29,0
A_0_0_0,2005,8,30,0
A_0_0_0,2005,8,31,0
A_0_0_0,2005,9,1,0.8
A_0_0_0,2005,9,2,0
A_0_0_0,2005,9,3,0
A_0_0_0,2005,9,4,0
A_0_0_0,2005,9,5,0
A_0_0_0,2005,9,6,0
A_0_0_0,2005,9,7,0
A_0_0_0,2005,9,8,0
A_0_0_0,2005,9,9,1.4
A_0_0_0,2005,9,10,3.5
A_0_0_0,2005,9,11,0.1
A_0_0_0,2005,9,12,0
A_0_0_0,2005,9,13,0
A_0_0_0,2005,9,14,0.8
A_0_0_0,2005,9,15,32
A_0_0_0,2005,9,16,1.4
A_0_0_0,2005,9,17,0.5
A_0_0_0,2005,9,18,0
A_0_0_0,2005,9,19,0
A_0_0_0,2005,9,20,0
A_0_0_0,2005,9,21,0
A_0_0_0,2005,9,22,0
A_0_0_0,2005,9,23,0
A_0_0_0,2005,9,24,0
A_0_0_0,2005,9,25,0.2
A_0_0_0,2005,9,26,0.6
A_0_0_0,2005,9,27,3.7
A_0_0_0,2005,9,28,7.5
A_0_0_0,2005,9,29,0.5
A_0_0_0,2005,9,30,3.9
A_0_0_0,2005,10,1,7.1
A_0_0_0,2005,10,2,2
A_0_0_0,2005,10,3,0
A_0_0_0,2005,10,4,0
A_0_0_0,2005,10,5,0
A_0_0_0,2005,10,6,0
A_0_0_0,2005,10,7,0
A_0_0_0,2005,10,8,0.6
A_0_0_0,2005,10,9,0
A_0_0_0,2005,10,10,0
A_0_0_0,2005,10,11,0
A_0_0_0,2005,10,12,0
A_0_0_0,2005,10,13,0.2
A_0_0_0,2005,10,14,0
A_0_0_0,2005,10,15,0
A_0_0_0,2005,10,16,0
A_0_0_0,2005,10,17,0
A_0_0_0,2005,10,18,0
A_0_0_0,2005,10,19,5.2
A_0_0_0,2005,10,20,0.1
A_0_0_0,2005,10,21,3.8
A_0_0_0,2005,10,22,1.9
A_0_0_0,2005,10,23,24.7
A_0_0_0,2005,10,24,14.4
A_0_0_0,2005,10,25,2.5
A_0_0_0,2005,10,26,0.4
A_0_0_0,2005,10,27,0
A_0_0_0,2005,10,28,0.1
A_0_0_0,2005,10,29,0
A_0_0_0,2005,10,30,0
A_0_0_0,2005,10,31,0
A_0_0_0,2005,11,1,1.7
A_0_0_0,2005,11,2,3.3
A_0_0_0,2005,11,3,0
A_0_0_0,2005,11,4,3.8
A_0_0_0,2005,11,5,0
A_0_0_0,2005,11,6,1.7
A_0_0_0,2005,11,7,0.8
A_0_0_0,2005,11,8,0
A_0_0_0,2005,11,9,0.1
A_0_0_0,2005,11,10,2.5
A_0_0_0,2005,11,11,1.9
A_0_0_0,2005,11,12,0
A_0_0_0,2005,11,13,0
A_0_0_0,2005,11,14,1.9
A_0_0_0,2005,11,15,7.7
A_0_0_0,2005,11,16,6.1
A_0_0_0,2005,11,17,6.5
A_0_0_0,2005,11,18,0.2
A_0_0_0,2005,11,19,3.8
A_0_0_0,2005,11,20,0.2
A_0_0_0,2005,11,21,0.3
A_0_0_0,2005,11,22,0.5
A_0_0_0,2005,11,23,0
A_0_0_0,2005,11,24,42.6
A_0_0_0,2005,11,25,36.9
A_0_0_0,2005,11,26,3.9
A_0_0_0,2005,11,27,0.6
A_0_0_0,2005,11,28,0.9
A_0_0_0,2005,11,29,2.9
A_0_0_0,2005,11,30,0.3
A_0_0_0,2005,12,1,0.2
A_0_0_0,2005,12,2,0
A_0_0_0,2005,12,3,1.8
A_0_0_0,2005,12,4,10.4
A_0_0_0,2005,12,5,8
A_0_0_0,2005,12,6,4.7
A_0_0_0,2005,12,7,1.3
A_0_0_0,2005,12,8,0
A_0_0_0,2005,12,9,0.1
A_0_0_0,2005,12,10,0.2
A_0_0_0,2005,12,11,0.5
A_0_0_0,2005,12,12,0
A_0_0_0,2005,12,13,1.1
A_0_0_0,2005,12,14,0
A_0_0_0,2005,12,15,9.4
A_0_0_0,2005,12,16,1.4
A_0_0_0,2005,12,17,4.1
A_0_0_0,2005,12,18,4.2
A_0_0_0,2005,12,19,0.4
A_0_0_0,2005,12,20,0.4
A_0_0_0,2005,12,21,2.3
A_0_0_0,2005,12,22,1.6
A_0_0_0,2005,12,23,0
A_0_0_0,2005,12,24,0.4
A_0_0_0,2005,12,25,0
A_0_0_0,2005,12,26,4
A_0_0_0,2005,12,27,0
A_0_0_0,2005,12,28,0
A_0_0_0,2005,12,29,0
A_0_0_0,2005,12,30,8
A_0_0_0,2005,12,31,2
A_0_0_0,2006,1,1,0
A_0_0_0,2006,1,2,0
A_0_0_0,2006,1,3,0.4
A_0_0_0,2006,1,4,0
A_0_0_0,2006,1,5,0
A_0_0_0,2006,1,6,0
A_0_0_0,2006,1,7,0
A_0_0_0,2006,1,8,0
A_0_0_0,2006,1,9,0.1
A_0_0_0,2006,1,10,1.9
A_0_0_0,2006,1,11,3.6
A_0_0_0,2006,1,12,0.1
A_0_0_0,2006,1,13,0
A_0_0_0,2006,1,14,0
A_0_0_0,2006,1,15,0
A_0_0_0,2006,1,16,1.6
A_0_0_0,2006,1,17,4.3
A_0_0_0,2006,1,18,1.3
A_0_0_0,2006,1,19,1.7
A_0_0_0,2006,1,20,3.8
A_0_0_0,2006,1,21,0.9
A_0_0_0,2006,1,22,0
A_0_0_0,2006,1,23,0
A_0_0_0,2006,1,24,0
A_0_0_0,2006,1,25,0.7
A_0_0_0,2006,1,26,0
A_0_0_0,2006,1,27,0
A_0_0_0,2006,1,28,0
A_0_0_0,2006,1,29,0.1
A_0_0_0,2006,1,30,0
A_0_0_0,2006,1,31,0.1
A_0_0_0,2006,2,1,0
A_0_0_0,2006,2,2,0
A_0_0_0,2006,2,3,0
A_0_0_0,2006,2,4,0.7
A_0_0_0,2006,2,5,1.2
A_0_0_0,2006,2,6,0.1
A_0_0_0,2006,2,7,6.8
A_0_0_0,2006,2,8,3.9
A_0_0_0,2006,2,9,1.7
A_0_0_0,2006,2,10,0.3
A_0_0_0,2006,2,11,0
A_0_0_0,2006,2,12,4.8
A_0_0_0,2006,2,13,0.5
A_0_0_0,2006,2,14,7.6
A_0_0_0,2006,2,15,8.6
A_0_0_0,2006,2,16,2.1
A_0_0_0,2006,2,17,2.6
A_0_0_0,2006,2,18,0.1
A_0_0_0,2006,2,19,0.1
A_0_0_0,2006,2,20,0.1
A_0_0_0,2006,2,21,0.3
A_0_0_0,2006,2,22,0
A_0_0_0,2006,2,23,0
A_0_0_0,2006,2,24,0
A_0_0_0,2006,2,25,0
A_0_0_0,2006,2,26,0
A_0_0_0,2006,2,27,14.1
A_0_0_0,2006,2,28,3.7
A_0_0_0,2006,3,1,10.1
A_0_0_0,2006,3,2,3.3
A_0_0_0,2006,3,3,7.9
A_0_0_0,2006,3,4,2.5
A_0_0_0,2006,3,5,1.5
A_0_0_0,2006,3,6,1.8
A_0_0_0,2006,3,7,0.2
A_0_0_0,2006,3,8,15.5
A_0_0_0,2006,3,9,5
A_0_0_0,2006,3,10,2.5
A_0_0_0,2006,3,11,0.1
A_0_0_0,2006,3,12,0
A_0_0_0,2006,3,13,0
A_0_0_0,2006,3,14,0
A_0_0_0,2006,3,15,0
A_0_0_0,2006,3,16,0
A_0_0_0,2006,3,17,0
A_0_0_0,2006,3,18,0
A_0_0_0,2006,3,19,0
A_0_0_0,2006,3,20,0
A_0_0_0,2006,3,21,0
A_0_0_0,2006,3,22,0
A_0_0_0,2006,3,23,0
A_0_0_0,2006,3,24,4
A_0_0_0,2006,3,25,8.8
A_0_0_0,2006,3,26,6.8
A_0_0_0,2006,3,27,1
A_0_0_0,2006,3,28,5.8
A_0_0_0,2006,3,29,9.4
A_0_0_0,2006,3,30,0.4
A_0_0_0,2006,3,31,0.2
A_0_0_0,2006,4,1,1.7
A_0_0_0,2006,4,2,7.1
A_0_0_0,2006,4,3,0.3
A_0_0_0,2006,4,4,0.3
A_0_0_0,2006,4,5,0
A_0_0_0,2006,4,6,1.9
A_0_0_0,2006,4,7,2.1
A_0_0_0,2006,4,8,2.4
A_0_0_0,2006,4,9,0
A_0_0_0,2006,4,10,0
A_0_0_0,2006,4,11,8.8
A_0_0_0,2006,4,12,1.6
A_0_0_0,2006,4,13,4.4
A_0_0_0,2006,4,14,0
A_0_0_0,2006,4,15,9.8
A_0_0_0,2006,4,16,0.2
A_0_0_0,2006,4,17,2.8
A_0_0_0,2006,4,18,0
A_0_0_0,2006,4,19,0
A_0_0_0,2006,4,20,0
A_0_0_0,2006,4,21,0
A_0_0_0,2006,4,22,0
A_0_0_0,2006,4,23,1.4
A_0_0_0,2006,4,24,0
A_0_0_0,2006,4,25,0.1
A_0_0_0,2006,4,26,0
A_0_0_0,2006,4,27,0
A_0_0_0,2006,4,28,0.1
A_0_0_0,2006,4,29,0.4
A_0_0_0,2006,4,30,0
A_0_0_0,2006,5,1,7.7
A_0_0_0,2006,5,2,0
A_0_0_0,2006,5,3,0
A_0_0_0,2006,5,4,0
A_0_0_0,2006,5,5,0
A_0_0_0,2006,5,6,0
A_0_0_0,2006,5,7,0
A_0_0_0,2006,5,8,0
A_0_0_0,2006,5,9,0
A_0_0_0,2006,5,10,0
A_0_0_0,2006,5,11,0
A_0_0_0,2006,5,12,0
A_0_0_0,2006,5,13,0
A_0_0_0,2006,5,14,0
A_0_0_0,2006,5,15,0
A_0_0_0,2006,5,16,0
A_0_0_0,2006,5,17,6.5
A_0_0_0,2006,5,18,16.2
A_0_0_0,2006,5,19,5.6
A_0_0_0,2006,5,20,3.4
A_0_0_0,2006,5,21,6.4
A_0_0_0,2006,5,22,3.4
A_0_0_0,2006,5,23,0.5
A_0_0_0,2006,5,24,13.1
A_0_0_0,2006,5,25,0.6
A_0_0_0,2006,5,26,9.5
A_0_0_0,2006,5,27,5
A_0_0_0,2006,5,28,0
A_0_0_0,2006,5,29,2.3
A_0_0_0,2006,5,30,2.5
A_0_0_0,2006,5,31,0
A_0_0_0,2006,6,1,0.3
A_0_0_0,2006,6,2,0
A_0_0_0,2006,6,3,0
A_0_0_0,2006,6,4,0
A_0_0_0,2006,6,5,0
A_0_0_0,2006,6,6,0
A_0_0_0,2006,6,7,0
A_0_0_0,2006,6,8,0
A_0_0_0,2006,6,9,0
A_0_0_0,2006,6,10,0
A_0_0_0,2006,6,11,0
A_0_0_0,2006,6,12,0
A_0_0_0,2006,6,13,3.3
A_0_0_0,2006,6,14,10.5
A_0_0_0,2006,6,15,0.2
A_0_0_0,2006,6,16,0
A_0_0_0,2006,6,17,0
A_0_0_0,2006,6,18,0
A_0_0_0,2006,6,19,0.5
A_0_0_0,2006,6,20,2.6
A_0_0_0,2006,6,21,1
A_0_0_0,2006,6,22,0
A_0_0_0,2006,6,23,0
A_0_0_0,2006,6,24,0
A_0_0_0,2006,6,25,10.5
A_0_0_0,2006,6,26,0
A_0_0_0,2006,6,27,0
A_0_0_0,2006,6,28,0
A_0_0_0,2006,6,29,0
A_0_0_0,2006,6,30,0
A_0_0_0,2006,7,1,0
A_0_0_0,2006,7,2,0
A_0_0_0,2006,7,3,0
A_0_0_0,2006,7,4,0
A_0_0_0,2006,7,5,0
A_0_0_0,2006,7,6,1.5
A_0_0_0,2006,7,7,0
A_0_0_0,2006,7,8,0
A_0_0_0,2006,7,9,0.3
A_0_0_0,2006,7,10,6.1
A_0_0_0,2006,7,11,0
A_0_0_0,2006,7,12,0
A_0_0_0,2006,7,13,0
A_0_0_0,2006,7,14,0
A_0_0_0,2006,7,15,0
A_0_0_0,2006,7,16,0
A_0_0_0,2006,7,17,0
A_0_0_0,2006,7,18,0
A_0_0_0,2006,7,19,0
A_0_0_0,2006,7,20,0
A_0_0_0,2006,7,21,0
A_0_0_0,2006,7,22,0.1
A_0_0_0,2006,7,23,0
A_0_0_0,2006,7,24,0
A_0_0_0,2006,7,25,0
A_0_0_0,2006,7,26,0
A_0_0_0,2006,7,27,26.7
A_0_0_0,2006,7,28,0
A_0_0_0,2006,7,29,0
A_0_0_0,2006,7,30,4.6
A_0_0_0,2006,7,31,1.7
A_0_0_0,2006,8,1,20.9
A_0_0_0,2006,8,2,17.7
A_0_0_0,2006,8,3,52
A_0_0_0,2006,8,4,2.2
A_0_0_0,2006,8,5,0
A_0_0_0,2006,8,6,0
A_0_0_0,2006,8,7,1
A_0_0_0,2006,8,8,1.9
A_0_0_0,2006,8,9,5.5
A_0_0_0,2006,8,10,22.1
A_0_0_0,2006,8,11,32.7
A_0_0_0,2006,8,12,2.5
A_0_0_0,2006,8,13,6.4
A_0_0_0,2006,8,14,16.1
A_0_0_0,2006,8,15,0.3
A_0_0_0,2006,8,16,0.7
A_0_0_0,2006,8,17,4.8
A_0_0_0,2006,8,18,0
A_0_0_0,2006,8,19,1
A_0_0_0,2006,8,20,12.9
A_0_0_0,2006,8,21,13.1
A_0_0_0,2006,8,22,0
A_0_0_0,2006,8,23,0
A_0_0_0,2006,8,24,2.3
A_0_0_0,2006,8,25,6.1
A_0_0_0,2006,8,26,1.7
A_0_0_0,2006,8,27,9.4
A_0_0_0,2006,8,28,28.2
A_0_0_0,2006,8,29,35
A_0_0_0,2006,8,30,0.5
A_0_0_0,2006,8,31,0.2
A_0_0_0,2006,9,1,0
A_0_0_0,2006,9,2,7.2
A_0_0_0,2006,9,3,3.4
A_0_0_0,2006,9,4,0
A_0_0_0,2006,9,5,0
A_0_0_0,2006,9,6,0.3
A_0_0_0,2006,9,7,0.1
A_0_0_0,2006,9,8,0
A_0_0_0,2006,9,9,0
A_0_0_0,2006,9,10,0
A_0_0_0,2006,9,11,0
A_0_0_0,2006,9,12,0
A_0_0_0,2006,9,13,0
A_0_0_0,2006,9,14,0
A_0_0_0,2006,9,15,0
A_0_0_0,2006,9,16,0
A_0_0_0,2006,9,17,0
A_0_0_0,2006,9,18,0.5
A_0_0_0,2006,9,19,0
A_0_0_0,2006,9,20,0
A_0_0_0,2006,9,21,0
A_0_0_0,2006,9,22,1.5
A_0_0_0,2006,9,23,0
A_0_0_0,2006,9,24,0.2
A_0_0_0,2006,9,25,0.5
A_0_0_0,2006,9,26,0.1
A_0_0_0,2006,9,27,0
A_0_0_0,2006,9,28,0
A_0_0_0,2006,9,29,1.2
A_0_0_0,2006,9,30,0.3
A_0_0_0,2006,10,1,2.9
A_0_0_0,2006,10,2,4.8
A_0_0_0,2006,10,3,5.2
A_0_0_0,2006,10,4,4.6
A_0_0_0,2006,10,5,8.3
A_0_0_0,2006,10,6,12.2
A_0_0_0,2006,10,7,0.3
A_0_0_0,2006,10,8,0
A_0_0_0,2006,10,9,0
A_0_0_0,2006,10,10,0
A_0_0_0,2006,10,11,0
A_0_0_0,2006,10,12,0
A_0_0_0,2006,10,13,0
A_0_0_0,2006,10,14,0
A_0_0_0,2006,10,15,0
A_0_0_0,2006,10,16,0
A_0_0_0,2006,10,17,0
A_0_0_0,2006,10,18,2.8
A_0_0_0,2006,10,19,0.2
A_0_0_0,2006,10,20,0
A_0_0_0,2006,10,21,1.4
A_0_0_0,2006,10,22,10.2
A_0_0_0,2006,10,23,25.6
A_0_0_0,2006,10,24,2
A_0_0_0,2006,10,25,2.4
A_0_0_0,2006,10,26,0
A_0_0_0,2006,10,27,1
A_0_0_0,2006,10,28,1.7
A_0_0_0,2006,10,29,0
A_0_0_0,2006,10,30,0.3
A_0_0_0,2006,10,31,4.2
A_0_0_0,2006,11,1,2.4
A_0_0_0,2006,11,2,3.9
A_0_0_0,2006,11,3,2.1
A_0_0_0,2006,11,4,0.1
A_0_0_0,2006,11,5,0
A_0_0_0,2006,11,6,0
A_0_0_0,2006,11,7,0
A_0_0_0,2006,11,8,6.6
A_0_0_0,2006,11,9,0.5
A_0_0_0,2006,11,10,8
A_0_0_0,2006,11,11,5.2
A_0_0_0,2006,11,12,7.4
A_0_0_0,2006,11,13,0.6
A_0_0_0,2006,11,14,7.3
A_0_0_0,2006,11,15,0.4
A_0_0_0,2006,11,16,8.1
A_0_0_0,2006,11,17,2.5
A_0_0_0,2006,11,18,0
A_0_0_0,2006,11,19,1.4
A_0_0_0,2006,11,20,7
A_0_0_0,2006,11,21,8.9
A_0_0_0,2006,11,22,9.1
A_0_0_0,2006,11,23,1.7
A_0_0_0,2006,11,24,4.6
A_0_0_0,2006,11,25,0.3
A_0_0_0,2006,11,26,0
A_0_0_0,2006,11,27,0
A_0_0_0,2006,11,28,0.7
A_0_0_0,2006,11,29,0.1
A_0_0_0,2006,11,30,0
A_0_0_0,2006,12,1,7.6
A_0_0_0,2006,12,2,4
A_0_0_0,2006,12,3,4.1
A_0_0_0,2006,12,4,5.3
A_0_0_0,2006,12,5,1.5
A_0_0_0,2006,12,6,5.7
A_0_0_0,2006,12,7,9.1
A_0_0_0,2006,12,8,16
A_0_0_0,2006,12,9,2.2
A_0_0_0,2006,12,10,2.6
A_0_0_0,2006,12,11,7
A_0_0_0,2006,12,12,4.9
A_0_0_0,2006,12,13,0.2
A_0_0_0,2006,12,14,0
A_0_0_0,2006,12,15,1.2
A_0_0_0,2006,12,16,5.5
A_0_0_0,2006,12,17,1.1
A_0_0_0,2006,12,18,0.2
A_0_0_0,2006,12,19,0
A_0_0_0,2006,12,20,0
A_0_0_0,2006,12,21,0
A_0_0_0,2006,12,22,0
A_0_0_0,2006,12,23,0
A_0_0_0,2006,12,24,0.1
A_0_0_0,2006,12,25,0.2
A_0_0_0,2006,12,26,0
A_0_0_0,2006,12,27,0.5
A_0_0_0,2006,12,28,0.4
A_0_0_0,2006,12,29,1
A_0_0_0,2006,12,30,5.7
A_0_0_0,2006,12,31,5.4
A_0_0_0,2007,1,1,4.2
A_0_0_0,2007,1,2,4.4
A_0_0_0,2007,1,3,4.3
A_0_0_0,2007,1,4,0.4
A_0_0_0,2007,1,5,4
A_0_0_0,2007,1,6,15.9
A_0_0_0,2007,1,7,9.9
A_0_0_0,2007,1,8,1.7
A_0_0_0,2007,1,9,0
A_0_0_0,2007,1,10,6.4
A_0_0_0,2007,1,11,9.3
A_0_0_0,2007,1,12,0
A_0_0_0,2007,1,13,1.5
A_0_0_0,2007,1,14,0
A_0_0_0,2007,1,15,0.3
A_0_0_0,2007,1,16,2.7
A_0_0_0,2007,1,17,29.6
A_0_0_0,2007,1,18,6.8
A_0_0_0,2007,1,19,3
A_0_0_0,2007,1,20,8.3
A_0_0_0,2007,1,21,1.8
A_0_0_0,2007,1,22,0
A_0_0_0,2007,1,23,0
A_0_0_0,2007,1,24,0
A_0_0_0,2007,1,25,0.2
A_0_0_0,2007,1,26,5
A_0_0_0,2007,1,27,0.9
A_0_0_0,2007,1,28,1.3
A_0_0_0,2007,1,29,0.4
A_0_0_0,2007,1,30,0
A_0_0_0,2007,1,31,1.2
A_0_0_0,2007,2,1,0.1
A_0_0_0,2007,2,2,0
A_0_0_0,2007,2,3,0
A_0_0_0,2007,2,4,0.1
A_0_0_0,2007,2,5,0.7
A_0_0_0,2007,2,6,0
A_0_0_0,2007,2,7,0.9
A_0_0_0,2007,2,8,3
A_0_0_0,2007,2,9,0.1
A_0_0_0,2007,2,10,8.5
A_0_0_0,2007,2,11,9.5
A_0_0_0,2007,2,12,5.2
A_0_0_0,2007,2,13,0.6
A_0_0_0,2007,2,14,6.6
A_0_0_0,2007,2,15,0
A_0_0_0,2007,2,16,0
A_0_0_0,2007,2,17,0
